allow_commercial,analysis_method,announcement_date,available_in_zeroeval,benchmark_id,benchmark_name,categories,country,created_at,data_type,description,fine_tuned_from_model_id,implementation_link,is_self_reported,knowledge_cutoff,language,license_id,max_score,modality,model_benchmark_id,model_family_id,model_id,multilingual,multimodal,name,normalized_score,organization_country,organization_description,organization_id,organization_name,organization_website,paper_link,param_count,parent_benchmark_id,provider_id,release_date,score,self_reported_source_link,source_api_ref,source_paper,source_playground,source_repo_link,source_scorecard_blog_link,source_weights_link,training_tokens,updated_at,verification_date,verification_hardware,verification_notes,verification_provider_id,verified,verified_by_llmstats,website
,pass@1,,,math,MATH,,,2025-07-19T19:56:11.905279+00:00,benchmark_result,,,,True,,,,,,428,,o1-2024-12-17,,,,0.964,,,openai,,,,,,,,0.964,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:11.905279+00:00,,,,,,False,
,pass@1,,,mathvista,MathVista,,,2025-07-19T19:56:12.126058+00:00,benchmark_result,,,,True,,,,,,546,,o1-2024-12-17,,,,0.718,,,openai,,,,,,,,0.718,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:12.126058+00:00,,,,,,False,
,pass@1,,,mgsm,MGSM,,,2025-07-19T19:56:13.715686+00:00,benchmark_result,,,,True,,,,,,1298,,o1-2024-12-17,,,,0.893,,,openai,,,,,,,,0.893,https://openai.com/index/o1-and-new-tools-for-developers/,,,,,,,,2025-07-19T19:56:13.715686+00:00,,,,,,False,
,pass@1,,,mmlu,MMLU,,,2025-07-19T19:56:11.330211+00:00,benchmark_result,,,,True,,,,,,125,,o1-2024-12-17,,,,0.918,,,openai,,,,,,,,0.918,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:11.330211+00:00,,,,,,False,
,accuracy,,,mmmlu,MMMLU,,,2025-07-19T19:56:14.165932+00:00,benchmark_result,,,,True,,,,,,1486,,o1-2024-12-17,,,,0.877,,,openai,,,,,,,,0.877,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:14.165932+00:00,,,,,,False,
,pass@1,,,mmmu,MMMU,,,2025-07-19T19:56:12.228467+00:00,benchmark_result,,,,True,,,,,,596,,o1-2024-12-17,,,,0.776,,,openai,,,,,,,,0.776,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:12.228467+00:00,,,,,,False,
,accuracy,,,simpleqa,SimpleQA,,,2025-07-19T19:56:11.561209+00:00,benchmark_result,,,,True,,,,,,241,,o1-2024-12-17,,,,0.47,,,openai,,,,,,,,0.47,https://openai.com/index/introducing-gpt-4-5/,,,,,,,,2025-07-19T19:56:11.561209+00:00,,,,,,False,
,verified,,,swe-bench-verified,SWE-Bench Verified,,,2025-07-19T19:56:13.865799+00:00,benchmark_result,,,,True,,,,,,1361,,o1-2024-12-17,,,,0.41,,,openai,,,,,,,,0.41,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:13.865799+00:00,,,,,,False,
,agents,,,tau-bench-airline,TAU-bench Airline,,,2025-07-19T19:56:15.021642+00:00,benchmark_result,,,,True,,,,,,1783,,o1-2024-12-17,,,,0.5,,,openai,,,,,,,,0.5,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.021642+00:00,,,,,,False,
,agents,,,tau-bench-retail,TAU-bench Retail,,,2025-07-19T19:56:14.992114+00:00,benchmark_result,,,,True,,,,,,1769,,o1-2024-12-17,,,,0.708,,,openai,,,,,,,,0.708,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:14.992114+00:00,,,,,,False,
,Pass@12 accuracy,,,cybersecurity-ctfs,Cybersecurity CTFs,,,2025-07-19T19:56:15.390045+00:00,benchmark_result,,,,True,,,,,,1910,,o1-mini,,,,0.287,,,openai,,,,,,,,0.287,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:15.390045+00:00,,,,,,False,
,"Diamond, 0-shot Chain of Thought",,,gpqa,GPQA,,,2025-07-19T19:56:11.765864+00:00,benchmark_result,,,,True,,,,,,356,,o1-mini,,,,0.6,,,openai,,,,,,,,0.6,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:11.765864+00:00,,,,,,False,
,Pass@1 accuracy,,,humaneval,HumanEval,,,2025-07-19T19:56:12.692107+00:00,benchmark_result,,,,True,,,,,,812,,o1-mini,,,,0.924,,,openai,,,,,,,,0.924,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:12.692107+00:00,,,,,,False,
,0-shot Chain of Thought,,,math-500,MATH-500,,,2025-07-19T19:56:12.065288+00:00,benchmark_result,,,,True,,,,,,513,,o1-mini,,,,0.9,,,openai,,,,,,,,0.9,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:12.065288+00:00,,,,,,False,
,0-shot Chain of Thought,,,mmlu,MMLU,,,2025-07-19T19:56:11.327239+00:00,benchmark_result,,,,True,,,,,,123,,o1-mini,,,,0.852,,,openai,,,,,,,,0.852,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:11.327239+00:00,,,,,,False,
,Evaluation on validation set,,,superglue,SuperGLUE,,,2025-07-19T19:56:15.385801+00:00,benchmark_result,,,,True,,,,,,1909,,o1-mini,,,,0.75,,,openai,,,,,,,,0.75,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,,,,,,2025-07-19T19:56:15.385801+00:00,,,,,,False,
,pass@1,,,aime-2024,AIME 2024,,,2025-07-19T19:56:12.027037+00:00,benchmark_result,,,,True,,,,,,491,,o1-preview,,,,0.42,,,openai,,,,,,,,0.42,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:12.027037+00:00,,,,,,False,
,pass@1,,,gpqa,GPQA,,,2025-07-19T19:56:11.772534+00:00,benchmark_result,,,,True,,,,,,360,,o1-preview,,,,0.733,,,openai,,,,,,,,0.733,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:11.772534+00:00,,,,,,False,
,Coding,,,livebench,LiveBench,,,2025-07-19T19:56:12.589687+00:00,benchmark_result,,,,True,,,,,,756,,o1-preview,,,,0.523,,,openai,,,,,,,,0.523,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:12.589687+00:00,,,,,,False,
,pass@1,,,math,MATH,,,2025-07-19T19:56:11.910412+00:00,benchmark_result,,,,True,,,,,,430,,o1-preview,,,,0.855,,,openai,,,,,,,,0.855,https://openai.com/index/learning-to-reason-with-llms,,,,,,,,2025-07-19T19:56:11.910412+00:00,,,,,,False,
,pass@1,,,mgsm,MGSM,,,2025-07-19T19:56:13.718867+00:00,benchmark_result,,,,True,,,,,,1300,,o1-preview,,,,0.908,,,openai,,,,,,,,0.908,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:13.718867+00:00,,,,,,False,
,pass@1,,,mmlu,MMLU,,,2025-07-19T19:56:11.333269+00:00,benchmark_result,,,,True,,,,,,127,,o1-preview,,,,0.908,,,openai,,,,,,,,0.908,https://openai.com/index/learning-to-reason-with-llms,,,,,,,,2025-07-19T19:56:11.333269+00:00,,,,,,False,
,Factuality,,,simpleqa,SimpleQA,,,2025-07-19T19:56:11.562695+00:00,benchmark_result,,,,True,,,,,,242,,o1-preview,,,,0.424,,,openai,,,,,,,,0.424,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:11.562695+00:00,,,,,,False,
,Verified,,,swe-bench-verified,SWE-Bench Verified,,,2025-07-19T19:56:13.867753+00:00,benchmark_result,,,,True,,,,,,1362,,o1-preview,,,,0.413,,,openai,,,,,,,,0.413,https://openai.com/index/learning-to-reason-with-llms/,,,,,,,,2025-07-19T19:56:13.867753+00:00,,,,,,False,
,Pass@1 accuracy,,,aime-2024,AIME 2024,,,2025-07-19T19:56:12.021363+00:00,benchmark_result,,,,True,,,,,,487,,o1-pro,,,,0.86,,,openai,,,,,,,,0.86,https://openai.com/index/introducing-chatgpt-pro/,,,,,,,,2025-07-19T19:56:12.021363+00:00,,,,,,False,
,"Diamond, Pass@1 accuracy",,,gpqa,GPQA,,,2025-07-19T19:56:11.762804+00:00,benchmark_result,,,,True,,,,,,354,,o1-pro,,,,0.79,,,openai,,,,,,,,0.79,https://openai.com/index/introducing-chatgpt-pro/,,,,,,,,2025-07-19T19:56:11.762804+00:00,,,,,,False,
,accuracy (whole),,,aider-polyglot,Aider-Polyglot,,,2025-07-19T19:56:12.380617+00:00,benchmark_result,,,,True,,,,,,666,,o3-2025-04-16,,,,0.813,,,openai,,,,,,,,0.813,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.380617+00:00,,,,,,False,
,accuracy (no tools),,,aime-2024,AIME 2024,,,2025-07-19T19:56:12.012342+00:00,benchmark_result,,,,True,,,,,,481,,o3-2025-04-16,,,,0.916,,,openai,,,,,,,,0.916,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.012342+00:00,,,,,,False,
,pass@1 (no tools),,,aime-2025,AIME 2025,,,2025-07-19T19:56:12.475926+00:00,benchmark_result,,,,True,,,,,,705,,o3-2025-04-16,,,,0.864,,,openai,,,,,,,,0.864,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.475926+00:00,,,,,,False,
,test set evaluation,,,arc-agi,ARC-AGI,,,2025-07-19T19:56:15.190370+00:00,benchmark_result,,,,True,,,,,,1832,,o3-2025-04-16,,,,0.88,,,openai,,,,,,,,0.88,https://www.youtube.com/live/SKBG1sqdyIU?si=lWccKHt8bnttuYta,,,,,,,,2025-07-19T19:56:15.190370+00:00,,,,,,False,
,accuracy,,,arc-agi-v2,ARC-AGI v2,,,2025-07-19T19:56:13.925569+00:00,benchmark_result,,,,False,,,,,,1389,,o3-2025-04-16,,,,0.065,,,openai,,,,,,,,0.065,https://x.com/xai/status/1943158495588815072,,,,,,,,2025-07-19T19:56:13.925569+00:00,,,,,,False,
,accuracy (with python + browsing),,,browsecomp,BrowseComp,,,2025-07-19T19:56:15.215315+00:00,benchmark_result,,,,True,,,,,,1842,,o3-2025-04-16,,,,0.497,,,openai,,,,,,,,0.497,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:15.215315+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Scientific figure reasoning and interpretation.,,,charxiv-r,CharXiv-R,,,2025-07-19T19:56:15.193874+00:00,benchmark_result,,,,True,,,,,,1833,,o3-2025-04-16,,,,0.786,,,openai,,,,,,,,0.786,https://openai.com/index/gpt-5/,,,,,,,,2025-07-19T19:56:15.193874+00:00,,,,,,False,
,accuracy,,,frontiermath,FrontierMath,,,2025-07-19T19:56:15.181554+00:00,benchmark_result,,,,True,,,,,,1829,,o3-2025-04-16,,,,0.158,,,openai,,,,,,,,0.158,https://www.youtube.com/live/SKBG1sqdyIU?si=lWccKHt8bnttuYta,,,,,,,,2025-07-19T19:56:15.181554+00:00,,,,,,False,
,OpenAI o3 - Diamond thinking no tools,,,gpqa,GPQA,,,2025-07-19T19:56:11.750986+00:00,benchmark_result,,,,True,,,,,,347,,o3-2025-04-16,,,,0.833,,,openai,,,,,,,,0.833,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:11.750986+00:00,,,,,,False,
,accuracy (no tools),,,humanity's-last-exam,Humanity's Last Exam,,,2025-07-19T19:56:12.526631+00:00,benchmark_result,,,,True,,,,,,725,,o3-2025-04-16,,,,0.202,,,openai,,,,,,,,0.202,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.526631+00:00,,,,,,False,
,OpenAI o3 with thinking mode enabled (Python + browser tools) - Full set of expert-level questions across subjects.,,,humanity's-last-exam,Humanity's Last Exam,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2001,,o3-2025-04-16,,,,0.243,,,openai,,,,,,,,0.243,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode enabled (no tools) - Full set of expert-level questions across subjects.,,,humanity's-last-exam,Humanity's Last Exam,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2002,,o3-2025-04-16,,,,0.147,,,openai,,,,,,,,0.147,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,accuracy,,,mathvista,MathVista,,,2025-07-19T19:56:12.112692+00:00,benchmark_result,,,,True,,,,,,538,,o3-2025-04-16,,,,0.868,,,openai,,,,,,,,0.868,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.112692+00:00,,,,,,False,
,OpenAI o3 with thinking mode - College-level visual problem-solving with multimodal reasoning.,,,mmmu,MMMU,,,2025-07-19T19:56:12.211231+00:00,benchmark_result,,,,True,,,,,,589,,o3-2025-04-16,,,,0.829,,,openai,,,,,,,,0.829,https://openai.com/index/gpt-5/,,,,,,,,2025-07-19T19:56:12.211231+00:00,,,,,,False,
,accuracy,,,scale-multichallenge,Scale MultiChallenge,,,2025-07-19T19:56:15.208929+00:00,benchmark_result,,,,True,,,,,,1840,,o3-2025-04-16,,,,0.565,,,openai,,,,,,,,0.565,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:15.208929+00:00,,,,,,False,
,OpenAI o3 with thinking mode enabled - Multi-turn instruction following benchmark.,,,scale-multichallenge,Scale MultiChallenge,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2004,,o3-2025-04-16,,,,0.604,,,openai,,,,,,,,0.604,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode enabled - Instruction-following in freeform writing.,,,collie,COLLIE,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2006,,o3-2025-04-16,,,,0.984,,,openai,,,,,,,,0.984,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Function calling benchmark (airline domain).,,,tau2-airline,Tau2 airline,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2007,,o3-2025-04-16,,,,0.648,,,openai,,,,,,,,0.648,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Function calling benchmark (retail domain).,,,tau2-retail,Tau2 retail,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2008,,o3-2025-04-16,,,,0.802,,,openai,,,,,,,,0.802,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Function calling benchmark (telecom domain).,,,tau2-telecom,Tau2 telecom,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2009,,o3-2025-04-16,,,,0.582,,,openai,,,,,,,,0.582,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Graduate-level visual problem-solving with advanced multimodal reasoning.,,,mmmu-pro,MMMU-Pro,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2010,,o3-2025-04-16,,,,0.764,,,openai,,,,,,,,0.764,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Video-based multimodal reasoning (max frame 256).,,,videommmu,VideoMMMU,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2011,,o3-2025-04-16,,,,0.833,,,openai,,,,,,,,0.833,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,OpenAI o3 with thinking mode - Multimodal spatial reasoning.,,,erqa,ERQA,,,2025-07-24T12:00:00.000000+00:00,benchmark_result,,,,True,,,,,,2012,,o3-2025-04-16,,,,0.64,,,openai,,,,,,,,0.64,https://openai.com/index/gpt-5/,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,,False,
,accuracy,,,swe-bench-verified,SWE-Bench Verified,,,2025-07-19T19:56:13.851256+00:00,benchmark_result,,,,True,,,,,,1354,,o3-2025-04-16,,,,0.691,,,openai,,,,,,,,0.691,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:13.851256+00:00,,,,,,False,
,accuracy (avg Airline/Retail),,,tau-bench,Tau-bench,,,2025-07-19T19:56:15.221470+00:00,benchmark_result,,,,True,,,,,,1844,,o3-2025-04-16,,,,0.63,,,openai,,,,,,,,0.63,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:15.221470+00:00,,,,,,False,
,benchmark score,,,aider-polyglot,Aider-Polyglot,,,2025-07-19T19:56:12.387419+00:00,benchmark_result,,,,True,,,,,,670,,o3-mini,,,,0.667,,,openai,,,,,,,,0.667,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:12.387419+00:00,,,,,,False,
,benchmark score,,,aider-polyglot-edit,Aider-Polyglot Edit,,,2025-07-19T19:56:13.806560+00:00,benchmark_result,,,,True,,,,,,1334,,o3-mini,,,,0.604,,,openai,,,,,,,,0.604,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:13.806560+00:00,,,,,,False,
,test set evaluation,,,aime-2024,AIME 2024,,,2025-07-19T19:56:12.018382+00:00,benchmark_result,,,,True,,,,,,485,,o3-mini,,,,0.873,,,openai,,,,,,,,0.873,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:12.018382+00:00,,,,,,False,
,benchmark score,,,collie,COLLIE,,,2025-07-19T19:56:15.259314+00:00,benchmark_result,,,,True,,,,,,1859,,o3-mini,,,,0.987,,,openai,,,,,,,,0.987,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.259314+00:00,,,,,,False,
,benchmark score,,,complexfuncbench,ComplexFuncBench,,,2025-07-19T19:56:15.344047+00:00,benchmark_result,,,,True,,,,,,1894,,o3-mini,,,,0.176,,,openai,,,,,,,,0.176,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.344047+00:00,,,,,,False,
,pass @ 1,,,frontiermath,FrontierMath,,,2025-07-19T19:56:15.183728+00:00,benchmark_result,,,,True,,,,,,1830,,o3-mini,,,,0.092,,,openai,,,,,,,,0.092,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:15.183728+00:00,,,,,,False,
,diamond,,,gpqa,GPQA,,,2025-07-19T19:56:11.758026+00:00,benchmark_result,,,,True,,,,,,351,,o3-mini,,,,0.772,,,openai,,,,,,,,0.772,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:11.758026+00:00,,,,,,False,
,benchmark score,,,graphwalks-bfs-<128k,Graphwalks BFS <128k,,,2025-07-19T19:56:15.368369+00:00,benchmark_result,,,,True,,,,,,1904,,o3-mini,,,,0.51,,,openai,,,,,,,,0.51,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.368369+00:00,,,,,,False,
,benchmark score,,,graphwalks-parents-<128k,Graphwalks parents <128k,,,2025-07-19T19:56:15.310391+00:00,benchmark_result,,,,True,,,,,,1880,,o3-mini,,,,0.583,,,openai,,,,,,,,0.583,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.310391+00:00,,,,,,False,
,benchmark score,,,ifeval,IFEval,,,2025-07-19T19:56:12.302770+00:00,benchmark_result,,,,True,,,,,,634,,o3-mini,,,,0.939,,,openai,,,,,,,,0.939,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:12.302770+00:00,,,,,,False,
,benchmark score,,,internal-api-instruction-following-(hard),Internal API instruction following (hard),,,2025-07-19T19:56:15.228737+00:00,benchmark_result,,,,True,,,,,,1847,,o3-mini,,,,0.5,,,openai,,,,,,,,0.5,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.228737+00:00,,,,,,False,
,o3-mini high,,,livebench,LiveBench,,,2025-07-19T19:56:12.585789+00:00,benchmark_result,,,,True,,,,,,754,,o3-mini,,,,0.846,,,openai,,,,,,,,0.846,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:12.585789+00:00,,,,,,False,
,o3-mini high,,,math,MATH,,,2025-07-19T19:56:11.901889+00:00,benchmark_result,,,,True,,,,,,426,,o3-mini,,,,0.979,,,openai,,,,,,,,0.979,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:11.901889+00:00,,,,,,False,
,o3-mini high,,,mgsm,MGSM,,,2025-07-19T19:56:13.712633+00:00,benchmark_result,,,,True,,,,,,1296,,o3-mini,,,,0.92,,,openai,,,,,,,,0.92,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:13.712633+00:00,,,,,,False,
,o3-mini high,,,mmlu,MMLU,,,2025-07-19T19:56:11.320589+00:00,benchmark_result,,,,True,,,,,,119,,o3-mini,,,,0.869,,,openai,,,,,,,,0.869,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:11.320589+00:00,,,,,,False,
,benchmark score,,,multichallenge,MultiChallenge,,,2025-07-19T19:56:12.560158+00:00,benchmark_result,,,,True,,,,,,742,,o3-mini,,,,0.399,,,openai,,,,,,,,0.399,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:12.560158+00:00,,,,,,False,
,benchmark score,,,multichallenge-(o3-mini-grader),MultiChallenge (o3-mini grader),,,2025-07-19T19:56:15.243415+00:00,benchmark_result,,,,True,,,,,,1853,,o3-mini,,,,0.502,,,openai,,,,,,,,0.502,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.243415+00:00,,,,,,False,
,benchmark score,,,multi-if,Multi-IF,,,2025-07-19T19:56:14.646496+00:00,benchmark_result,,,,True,,,,,,1652,,o3-mini,,,,0.795,,,openai,,,,,,,,0.795,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:14.646496+00:00,,,,,,False,
,benchmark score,,,multilingual-mmlu,Multilingual MMLU,,,2025-07-19T19:56:14.143822+00:00,benchmark_result,,,,True,,,,,,1474,,o3-mini,,,,0.807,,,openai,,,,,,,,0.807,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:14.143822+00:00,,,,,,False,
,benchmark score,,,openai-mrcr:-2-needle-128k,OpenAI-MRCR: 2 needle 128k,,,2025-07-19T19:56:15.274261+00:00,benchmark_result,,,,True,,,,,,1865,,o3-mini,,,,0.187,,,openai,,,,,,,,0.187,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.274261+00:00,,,,,,False,
,accuracy,,,simpleqa,SimpleQA,,,2025-07-19T19:56:11.554563+00:00,benchmark_result,,,,True,,,,,,238,,o3-mini,,,,0.15,,,openai,,,,,,,,0.15,https://openai.com/index/introducing-gpt-4-5/,,,,,,,,2025-07-19T19:56:11.554563+00:00,,,,,,False,
,verified,,,swe-bench-verified,SWE-Bench Verified,,,2025-07-19T19:56:13.856039+00:00,benchmark_result,,,,True,,,,,,1357,,o3-mini,,,,0.493,,,openai,,,,,,,,0.493,https://openai.com/index/openai-o3-mini/,,,,,,,,2025-07-19T19:56:13.856039+00:00,,,,,,False,
,percentage score,,,swe-lancer,SWE-Lancer,,,2025-07-19T19:56:15.355089+00:00,benchmark_result,,,,True,,,,,,1898,,o3-mini,,,,0.18,,,openai,,,,,,,,0.18,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.355089+00:00,,,,,,False,
,percentage score,,,swe-lancer-(ic-diamond-subset),SWE-Lancer (IC-Diamond subset),,,2025-07-19T19:56:15.362026+00:00,benchmark_result,,,,True,,,,,,1901,,o3-mini,,,,0.074,,,openai,,,,,,,,0.074,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.362026+00:00,,,,,,False,
,benchmark score,,,tau-bench-airline,TAU-bench Airline,,,2025-07-19T19:56:15.013372+00:00,benchmark_result,,,,True,,,,,,1779,,o3-mini,,,,0.324,,,openai,,,,,,,,0.324,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:15.013372+00:00,,,,,,False,
,benchmark score,,,tau-bench-retail,TAU-bench Retail,,,2025-07-19T19:56:14.984653+00:00,benchmark_result,,,,True,,,,,,1765,,o3-mini,,,,0.576,,,openai,,,,,,,,0.576,https://openai.com/index/gpt-4-1/,,,,,,,,2025-07-19T19:56:14.984653+00:00,,,,,,False,
,"accuracy (whole, o4-mini-high)",,,aider-polyglot,Aider-Polyglot,,,2025-07-19T19:56:12.384371+00:00,benchmark_result,,,,True,,,,,,668,,o4-mini,,,,0.689,,,openai,,,,,,,,0.689,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.384371+00:00,,,,,,False,
,"accuracy (diff, o4-mini-high)",,,aider-polyglot-edit,Aider-Polyglot Edit,,,2025-07-19T19:56:13.803065+00:00,benchmark_result,,,,True,,,,,,1332,,o4-mini,,,,0.582,,,openai,,,,,,,,0.582,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:13.803065+00:00,,,,,,False,
,accuracy (no tools),,,aime-2024,AIME 2024,,,2025-07-19T19:56:12.015345+00:00,benchmark_result,,,,True,,,,,,483,,o4-mini,,,,0.934,,,openai,,,,,,,,0.934,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.015345+00:00,,,,,,False,
,accuracy (no tools),,,aime-2025,AIME 2025,,,2025-07-19T19:56:12.477657+00:00,benchmark_result,,,,True,,,,,,706,,o4-mini,,,,0.927,,,openai,,,,,,,,0.927,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.477657+00:00,,,,,,False,
,accuracy (with python + browsing),,,browsecomp,BrowseComp,,,2025-07-19T19:56:15.217475+00:00,benchmark_result,,,,True,,,,,,1843,,o4-mini,,,,0.515,,,openai,,,,,,,,0.515,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:15.217475+00:00,,,,,,False,
,accuracy,,,charxiv-r,CharXiv-R,,,2025-07-19T19:56:15.197036+00:00,benchmark_result,,,,True,,,,,,1835,,o4-mini,,,,0.72,,,openai,,,,,,,,0.72,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:15.197036+00:00,,,,,,False,
,diamond accuracy (no tools),,,gpqa,GPQA,,,2025-07-19T19:56:11.754610+00:00,benchmark_result,,,,True,,,,,,349,,o4-mini,,,,0.814,,,openai,,,,,,,,0.814,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:11.754610+00:00,,,,,,False,
,accuracy (no tools),,,humanity's-last-exam,Humanity's Last Exam,,,2025-07-19T19:56:12.528160+00:00,benchmark_result,,,,True,,,,,,726,,o4-mini,,,,0.147,,,openai,,,,,,,,0.147,https://openai.com/index/introducing-o3-and-o4-mini/,,,,,,,,2025-07-19T19:56:12.528160+00:00,,,,,,False,
